,Dialogue_ID,Utterance_ID,model_pred,0,1,2,3,4,5,6
665,75,3,2,0.14712659,0.111647725,0.22452597,0.103966884,0.16714536,0.12718278,0.118404694
666,75,4,2,0.14712659,0.111647725,0.22452597,0.103966884,0.16714536,0.12718278,0.118404694
667,75,5,4,0.14364116,0.08513048,0.13642235,0.16404568,0.32262108,0.097380325,0.05075906
668,76,0,3,0.07908454,0.08170147,0.025029652,0.4450942,0.2651187,0.05569416,0.048277266
669,76,1,3,0.10166728,0.076623715,0.04078043,0.3640357,0.30281514,0.07006918,0.044008516
670,76,2,3,0.08251438,0.07467489,0.019856341,0.4737376,0.25742385,0.046807457,0.044985406
671,76,3,6,0.11462162,0.09663434,0.10091603,0.1460735,0.16625044,0.1183636,0.25714037
672,76,4,3,0.08251438,0.07467489,0.019856341,0.4737376,0.25742385,0.046807457,0.044985406
673,76,5,4,0.11758097,0.08966186,0.063708015,0.2671672,0.27418387,0.103057556,0.08464051
674,76,6,3,0.08251438,0.07467489,0.019856341,0.4737376,0.25742385,0.046807457,0.044985406
675,76,7,1,0.18855238,0.20089434,0.07473657,0.14248177,0.15036178,0.18518086,0.057792272
676,76,8,6,0.08070749,0.07097316,0.12064528,0.03921791,0.065428115,0.064357154,0.55867094
677,76,9,4,0.09941762,0.07556383,0.06092294,0.26781273,0.3611826,0.07823945,0.056860756
678,76,10,3,0.09206705,0.0973003,0.026895273,0.423445,0.23232822,0.068923675,0.0590405
679,76,11,5,0.15693127,0.22996561,0.07077193,0.13036421,0.10538362,0.23169485,0.07488843
680,76,12,3,0.10363496,0.10027804,0.034331966,0.3624942,0.28448167,0.06958042,0.045198716
681,76,13,1,0.15375642,0.22743993,0.040868234,0.22737831,0.14734574,0.13813505,0.06507637
682,76,14,2,0.14292175,0.10845432,0.38716856,0.035515614,0.07271835,0.14490007,0.108321264
683,76,15,2,0.14898525,0.08908936,0.22789283,0.09227782,0.1545527,0.16671243,0.120489664
684,76,16,3,0.11534835,0.098519914,0.04939742,0.31542778,0.24502152,0.10751412,0.06877092
685,76,17,3,0.09265258,0.067905165,0.043330953,0.34638035,0.32826677,0.069127806,0.052336354
686,76,18,3,0.08331771,0.07899303,0.026718294,0.42880622,0.28949276,0.0514071,0.041264854
687,77,0,6,0.10222939,0.12276607,0.10993178,0.040379193,0.0648614,0.09678408,0.46304813
688,77,1,0,0.18730812,0.16757321,0.13521582,0.10903683,0.123800255,0.18696186,0.09010374
689,77,2,4,0.15619509,0.114369005,0.072923,0.24753645,0.24774124,0.108591884,0.052643273
690,77,3,2,0.19584888,0.14188708,0.24022509,0.08004794,0.11859655,0.17573315,0.047661435
691,77,4,4,0.12709737,0.12524275,0.055929694,0.2529215,0.29274654,0.102606885,0.043455377
692,78,0,6,0.058658253,0.057446267,0.092991516,0.024893653,0.04329962,0.043503065,0.6792076
693,78,1,2,0.16844551,0.12256936,0.30584458,0.048393313,0.102397405,0.1718136,0.080536224
694,78,2,3,0.121739574,0.1107746,0.04039386,0.35358453,0.24456878,0.08479919,0.044139273
695,78,3,3,0.13098925,0.1069989,0.07281103,0.2787028,0.24438146,0.1179446,0.04817187
696,78,4,3,0.08251438,0.07467489,0.019856341,0.4737376,0.25742385,0.046807457,0.044985406
697,78,5,3,0.08251438,0.07467489,0.019856341,0.4737376,0.25742385,0.046807457,0.044985406
698,78,6,6,0.08386315,0.067173906,0.253251,0.041869152,0.08322175,0.06080037,0.40982068
699,78,7,4,0.14445792,0.12938702,0.083792515,0.19690353,0.20225185,0.15957227,0.0836349
700,78,8,6,0.11369213,0.09246217,0.22555979,0.07825236,0.11320974,0.12165693,0.25516686
701,78,9,6,0.08772754,0.08562929,0.17936039,0.03246793,0.05375313,0.07540966,0.48565215
702,79,0,3,0.088891,0.09371362,0.024804372,0.44712955,0.2401116,0.057227314,0.048122607
703,79,1,6,0.083837986,0.079274334,0.09511269,0.06216097,0.08243916,0.083991915,0.513183
704,80,0,6,0.07262661,0.077758774,0.09301943,0.02684224,0.049587347,0.05988324,0.6202825
705,80,1,2,0.19079532,0.15084055,0.243171,0.04841146,0.072655134,0.19234787,0.101778604
706,80,2,1,0.14943954,0.31252384,0.06572534,0.08431994,0.0640161,0.23340194,0.09057319
707,80,3,3,0.1482662,0.17473343,0.04893833,0.255326,0.18220407,0.13610563,0.054426353
708,80,4,1,0.19631466,0.24626769,0.085312985,0.09998546,0.09401434,0.21367168,0.06443316
709,80,5,1,0.17404136,0.3521469,0.07396102,0.090871915,0.069604814,0.1865035,0.052870512
710,80,6,4,0.17304888,0.1006172,0.19410028,0.11794411,0.23305255,0.13277093,0.048466075
711,80,7,4,0.1801738,0.11625658,0.11923924,0.17494498,0.25011894,0.095297955,0.06396847
712,80,8,2,0.16606079,0.10033687,0.22785002,0.120024115,0.21315426,0.119619146,0.052954774
713,80,9,4,0.18363434,0.13160242,0.14927493,0.12674043,0.21322179,0.15630291,0.039223224
714,81,0,6,0.096164145,0.1008172,0.17457062,0.029547557,0.050952602,0.082211226,0.46573663
715,81,1,1,0.18578617,0.24427114,0.113239005,0.08023934,0.092275865,0.23169309,0.05249551
716,82,0,3,0.080071956,0.07892838,0.025880545,0.4475851,0.26059344,0.05679815,0.050142474
717,83,0,1,0.1831771,0.29915884,0.07641363,0.085256785,0.07171564,0.232043,0.0522349
718,83,1,6,0.1487021,0.1667759,0.11835369,0.061585713,0.06770534,0.19718757,0.23968962
719,83,2,3,0.08435155,0.08054625,0.027642248,0.39888746,0.31884357,0.048103012,0.041625787
720,83,3,5,0.18175256,0.19835055,0.14306717,0.09204743,0.121863864,0.21191105,0.051007316
721,83,4,3,0.11230067,0.12116288,0.044732768,0.34260705,0.22609815,0.08775938,0.065339066
722,83,5,2,0.1609696,0.16140962,0.33993393,0.045956682,0.07277001,0.12681958,0.09214052
723,83,6,6,0.06696896,0.0612438,0.11934143,0.026528751,0.046633143,0.0482131,0.63107085
724,83,7,1,0.16098435,0.31351733,0.10108429,0.06290804,0.05221388,0.23394471,0.07534734
725,83,8,1,0.15650178,0.25742945,0.070559666,0.083988205,0.069051735,0.22036016,0.142109
726,83,9,6,0.10350457,0.07014009,0.3010565,0.034597296,0.06889824,0.08955866,0.33224458
727,83,10,1,0.18639602,0.28968138,0.1294362,0.072419465,0.06587028,0.20302045,0.05317617
728,84,0,1,0.17600416,0.35106146,0.05522021,0.097635634,0.06832586,0.18142635,0.07032638
729,84,1,4,0.1447368,0.15100747,0.05504111,0.23914307,0.25936496,0.093335845,0.057370756
730,85,0,2,0.16724353,0.10427675,0.32799178,0.059209388,0.1106498,0.16754833,0.06308042
731,85,1,6,0.12052988,0.11867464,0.2704537,0.036435995,0.060203966,0.11825036,0.27545136
732,85,2,6,0.087172754,0.082535416,0.19444351,0.029876279,0.05315618,0.06465223,0.4881636
733,85,3,2,0.15862559,0.14845143,0.3378923,0.040943902,0.06424901,0.16377997,0.08605776
734,85,4,6,0.1031808,0.12872347,0.11422523,0.036822554,0.060949888,0.10065195,0.45544612
735,85,5,1,0.16568579,0.3397977,0.045332436,0.14094421,0.09025885,0.1564343,0.061546575
736,86,0,5,0.17834382,0.20269522,0.15006536,0.0670672,0.07655433,0.25576454,0.06950951
737,86,1,3,0.14459035,0.20256661,0.041429818,0.23988813,0.1635234,0.1323455,0.07565612
738,86,2,4,0.15167636,0.14171115,0.08942122,0.18284926,0.21367332,0.1635764,0.057092205
739,86,3,3,0.12686914,0.15779367,0.033729807,0.33678794,0.21381675,0.08633583,0.044666942
740,86,4,3,0.111640275,0.119280264,0.03511924,0.36514622,0.25055972,0.07645055,0.041803684
741,86,5,1,0.15756579,0.293577,0.040271427,0.18198165,0.116858594,0.14751759,0.062227905
742,86,6,3,0.08595131,0.08207792,0.024275338,0.4445168,0.26868206,0.05174357,0.042752985
743,86,7,6,0.0707647,0.07240519,0.107526556,0.024628833,0.0422934,0.05102713,0.63135415
744,87,0,1,0.16638063,0.29352945,0.086159274,0.095743395,0.10735716,0.18083516,0.06999495
745,87,1,6,0.1388785,0.13660172,0.2164312,0.04584065,0.07209172,0.16898727,0.2211689
746,88,0,3,0.08274072,0.07872094,0.022716278,0.47129825,0.2483557,0.052159484,0.044008613
747,88,1,6,0.11214865,0.11883567,0.09234745,0.17628142,0.14146435,0.13692117,0.22200121
748,88,2,6,0.116122805,0.11210084,0.2356063,0.034541264,0.055660766,0.10870353,0.33726442
749,88,3,2,0.12965265,0.09469482,0.3534795,0.06279219,0.10818153,0.099059306,0.15213998
750,88,4,2,0.12266443,0.102674484,0.33628577,0.034974433,0.065784395,0.104739346,0.23287718
751,88,5,1,0.178693,0.33763716,0.07514659,0.10630143,0.07912411,0.17600216,0.0470957
752,88,6,4,0.16844086,0.11542775,0.16504022,0.14807925,0.22216757,0.1359194,0.044924974
753,88,7,3,0.10532532,0.08685818,0.060396466,0.27900547,0.23915544,0.099285685,0.12997355
754,88,8,2,0.18716112,0.12547243,0.20177013,0.09595567,0.17103016,0.16447082,0.05413958
755,88,9,2,0.19412577,0.15061909,0.2745484,0.06636222,0.09413112,0.16615228,0.054061163
756,88,10,3,0.085397184,0.08243418,0.025877621,0.4449142,0.26623744,0.054551486,0.040587954
757,88,11,4,0.12500936,0.09320799,0.12910046,0.16467679,0.21645199,0.11463238,0.15692101
758,88,12,1,0.18113053,0.24696171,0.13881129,0.06177813,0.0562856,0.23960659,0.0754261
759,88,13,3,0.14159627,0.15792929,0.040741067,0.31160367,0.2128461,0.09373717,0.041546576
760,89,0,4,0.11851755,0.080827326,0.061862893,0.26535204,0.36225778,0.06537783,0.045804646
761,89,1,3,0.10110346,0.09169193,0.03855314,0.3467787,0.31298962,0.064822115,0.044061065
762,89,2,3,0.09438654,0.10722067,0.029494936,0.41156206,0.2185133,0.07611519,0.06270726
763,90,0,3,0.1729427,0.18145461,0.0534421,0.2295996,0.20812349,0.114385664,0.040051814
764,90,2,3,0.10700772,0.13274133,0.03218315,0.34984687,0.23521943,0.079877295,0.06312421
765,90,3,6,0.12721941,0.13458441,0.20850775,0.03627086,0.05385376,0.13753742,0.30202642
766,90,4,1,0.1700099,0.266756,0.10102626,0.06667177,0.059037708,0.25990602,0.07659232
767,90,5,2,0.18273373,0.12591943,0.23929405,0.0935751,0.16896644,0.1296554,0.059855834
768,91,0,4,0.17692095,0.107693605,0.1590309,0.13019235,0.2600206,0.115876354,0.050265197
769,92,0,3,0.11985572,0.115776554,0.04100762,0.36375597,0.20993453,0.10011551,0.049554035
770,92,1,4,0.11498781,0.077618964,0.060545687,0.25104886,0.38612345,0.06380659,0.045868553
771,92,2,4,0.18261883,0.13458899,0.11106274,0.15010907,0.19019967,0.18001643,0.051404156
772,92,3,6,0.07370586,0.072617695,0.12646517,0.030557886,0.05526344,0.060251914,0.5811381
773,92,4,3,0.11027404,0.14754978,0.03298427,0.3509726,0.21924135,0.0818206,0.057157416
774,92,5,1,0.13358606,0.22057506,0.058754656,0.1853647,0.1325324,0.14756352,0.12162364
775,93,0,5,0.16321553,0.2176039,0.12409388,0.060677655,0.05648502,0.27703327,0.100890756
776,93,1,5,0.17504713,0.15352069,0.15909618,0.07335325,0.08017337,0.2941285,0.06468093
777,93,2,4,0.13317423,0.10600962,0.07120781,0.23764914,0.32849222,0.08403279,0.03943416
778,93,3,4,0.11465416,0.07681578,0.067022406,0.26100567,0.3599671,0.07698607,0.04354882
779,93,4,3,0.08435155,0.08054625,0.027642248,0.39888746,0.31884357,0.048103012,0.041625787
780,93,8,3,0.10573899,0.102298066,0.04370133,0.34399742,0.2347929,0.09698721,0.07248408
781,93,9,4,0.12237528,0.113464154,0.08499288,0.19233935,0.19836159,0.13805386,0.15041293
782,93,10,3,0.07985265,0.07430624,0.020303952,0.47794083,0.25121632,0.049177572,0.04720243
783,93,11,0,0.19975618,0.19043948,0.15923807,0.11186147,0.15034133,0.14654341,0.041820053
784,93,12,6,0.09432643,0.07590065,0.21322227,0.031429205,0.062153783,0.07045438,0.45251322
785,93,13,6,0.09391098,0.10660955,0.10218352,0.037917882,0.06092362,0.09095055,0.507504
786,93,14,4,0.13048083,0.09724563,0.18528193,0.10550177,0.20712271,0.13446909,0.13989799
787,93,15,3,0.13971937,0.14957714,0.04852203,0.28296217,0.20655555,0.11357688,0.059086826
788,94,0,6,0.056919992,0.05577896,0.08815453,0.025010785,0.042433638,0.04111376,0.6905884
789,94,1,1,0.18174018,0.23282169,0.055387218,0.17312948,0.1155652,0.19224006,0.04911607
790,94,2,4,0.11663794,0.07519411,0.09573002,0.20913918,0.3718133,0.07646821,0.0550173
791,95,0,3,0.11379594,0.12490681,0.035462383,0.3725144,0.20233491,0.09887941,0.052106082
792,95,1,3,0.08143472,0.07527856,0.022235867,0.4598332,0.27072522,0.049181733,0.04131062
793,95,2,3,0.14316195,0.20167248,0.036534827,0.2467407,0.17036924,0.12158856,0.079932235
794,95,3,3,0.0900036,0.087043226,0.040750932,0.35478097,0.3189758,0.06410191,0.044343527
795,95,4,6,0.08707614,0.08879039,0.1838703,0.028108697,0.04681482,0.069367364,0.4959723
796,95,5,2,0.10301305,0.07602377,0.31483626,0.036583744,0.072523385,0.089013584,0.30800623
797,95,6,4,0.1197101,0.0737685,0.071950905,0.24171424,0.3754517,0.06368931,0.053715266
798,95,7,3,0.113964275,0.09613964,0.048362177,0.320929,0.2956257,0.082838066,0.042141166
799,95,8,3,0.0890768,0.085729055,0.021147985,0.47346058,0.22851115,0.055545263,0.046529148
800,95,9,1,0.15416168,0.34467632,0.08488377,0.06890726,0.058092628,0.22000648,0.06927194
801,95,10,2,0.17073837,0.15418428,0.27769935,0.04837386,0.07207127,0.20795518,0.068977624
802,95,11,1,0.19497621,0.2651951,0.08799509,0.11624169,0.10018222,0.17906912,0.056340545
803,95,12,3,0.10191495,0.09970855,0.033292033,0.3792391,0.27978563,0.06587171,0.040188022
804,95,13,1,0.18493763,0.2522848,0.089760825,0.10772399,0.09953886,0.20524484,0.060508948
805,95,14,3,0.08809907,0.09418113,0.02826542,0.42881805,0.22619788,0.06809785,0.06634057
806,95,15,3,0.0832981,0.07600231,0.019830674,0.4774399,0.24961507,0.047501575,0.046312325
807,95,16,3,0.08701891,0.0799338,0.029720811,0.42004654,0.2586602,0.06388846,0.060731377
808,95,17,4,0.11877074,0.0992862,0.06289886,0.2547269,0.32227194,0.09815356,0.04389182
809,95,18,3,0.093517035,0.092010394,0.02925671,0.4036426,0.28025347,0.0587955,0.04252433
810,95,19,1,0.15771303,0.2913184,0.08891526,0.08648553,0.07560261,0.24030483,0.05966036
811,96,0,4,0.13948108,0.08972233,0.11606379,0.17814294,0.33244804,0.09186946,0.0522723
812,96,1,1,0.16420637,0.22652255,0.07173133,0.11608727,0.10597715,0.18425561,0.13121969
813,96,2,1,0.14861362,0.28781858,0.085142985,0.10427568,0.09165149,0.17166695,0.11083071
814,96,3,6,0.09909374,0.09527933,0.27782655,0.030235449,0.049127296,0.074043274,0.37439427
815,96,4,3,0.08480745,0.07753547,0.02109876,0.47164565,0.25288993,0.048599787,0.043423045
816,96,5,3,0.12703969,0.12669651,0.06401345,0.24004059,0.2326164,0.12016731,0.0894261
817,96,6,2,0.12227127,0.082492486,0.429775,0.03519862,0.06967973,0.09492876,0.1656541
818,96,7,1,0.16068368,0.19555618,0.08020287,0.16860975,0.13602288,0.18331338,0.07561121
819,96,8,6,0.086348705,0.083985426,0.18364888,0.028484793,0.04869024,0.062033392,0.5068086
820,96,9,6,0.12924989,0.19099346,0.1044015,0.051271457,0.05830926,0.14546275,0.32031173
821,96,10,3,0.08772232,0.08881801,0.02879778,0.40846553,0.25699517,0.06693812,0.06226306
822,96,11,4,0.121824875,0.09918946,0.075149454,0.24693277,0.3119381,0.10125601,0.043709308
823,96,12,6,0.087944105,0.087853104,0.09133966,0.047254123,0.0758201,0.082460396,0.52732855
824,96,13,4,0.10365535,0.08650163,0.042701267,0.31971052,0.34073028,0.065610096,0.04109077
825,96,14,1,0.15961286,0.27594635,0.116722584,0.07096374,0.077487506,0.22574307,0.07352381
826,96,15,3,0.15259449,0.18639813,0.041803434,0.27688777,0.19886963,0.10401138,0.039435167
827,96,16,3,0.087681815,0.0788714,0.03231547,0.396283,0.27809206,0.06297169,0.06378469
828,96,17,3,0.08945964,0.08100123,0.02689131,0.44954616,0.25488988,0.056693204,0.041518595
829,96,18,5,0.18238261,0.17348002,0.2084245,0.07087904,0.10188714,0.20931804,0.053628676
830,96,19,6,0.11122932,0.09287437,0.1624828,0.11826957,0.16657475,0.12566583,0.22290342
831,96,20,1,0.185119,0.2938277,0.11985469,0.07937595,0.07509447,0.1988483,0.04787985
832,97,0,3,0.09470559,0.095791385,0.03489236,0.3837689,0.24267627,0.07803702,0.07012848
833,97,1,3,0.10827832,0.1389441,0.029940892,0.36083105,0.19143295,0.09130102,0.07927156
834,97,2,1,0.16201901,0.31679383,0.06449024,0.10406363,0.07415709,0.2193915,0.0590848
835,97,3,6,0.08142713,0.06597412,0.17680405,0.037437197,0.07312351,0.06241795,0.5028161
836,97,4,4,0.1319405,0.0950555,0.08096602,0.19927594,0.27920344,0.10842275,0.1051358
837,97,5,2,0.15743783,0.10111371,0.18455908,0.094243884,0.17017964,0.13630565,0.15616024
838,97,6,4,0.10123303,0.092800595,0.05156013,0.30793965,0.3273819,0.07201359,0.04707115
839,97,7,2,0.1950461,0.12243034,0.19515513,0.10207017,0.17988943,0.1639549,0.041453898
840,97,8,6,0.08774796,0.07114684,0.30746043,0.045379505,0.08828077,0.069538854,0.33044562
841,97,9,4,0.14413865,0.12283898,0.10720738,0.19039908,0.23370954,0.14821145,0.053494748
842,97,10,3,0.10770364,0.105818026,0.028947964,0.40958303,0.23516025,0.07032402,0.04246315
843,97,11,3,0.08052123,0.076353945,0.022628898,0.47361925,0.2527503,0.051248774,0.04287755
844,98,0,6,0.089906484,0.11092273,0.10570227,0.040157825,0.062483083,0.08360071,0.5072268
845,98,1,3,0.14512698,0.19557479,0.048232373,0.23154612,0.1711849,0.1430805,0.065254316
846,98,2,6,0.07182217,0.072213486,0.100250475,0.04166722,0.060834862,0.058303762,0.59490794
847,98,3,6,0.11050904,0.0890205,0.17212209,0.0568391,0.11563438,0.0869064,0.36896846
848,98,4,6,0.06502772,0.061022766,0.12265805,0.025187233,0.045398027,0.04767242,0.6330338
849,98,5,2,0.12719503,0.09983567,0.28289378,0.03917583,0.073851526,0.1076536,0.2693946
850,98,6,4,0.10939379,0.1466178,0.042247906,0.281043,0.28511858,0.07566187,0.059916995
851,98,7,4,0.14843863,0.10650915,0.0928445,0.18352266,0.31397882,0.103409275,0.051296957
852,98,8,3,0.108801514,0.10151623,0.03951852,0.33849776,0.30430323,0.06551157,0.041851223
853,98,9,4,0.10574778,0.07416598,0.06081324,0.25179753,0.40243575,0.053761613,0.051278092
854,98,10,4,0.14278165,0.09966667,0.1245127,0.15895924,0.31263697,0.10710523,0.054337524
855,98,11,1,0.17642464,0.1939379,0.0665389,0.16598286,0.16890714,0.179379,0.048829693
856,99,0,4,0.1123936,0.099036165,0.08418857,0.20286064,0.21555412,0.09823095,0.18773605
857,99,1,3,0.08758808,0.084859505,0.027905585,0.41348308,0.2881699,0.054404493,0.04358934
858,99,2,6,0.06397603,0.054963164,0.106926866,0.026390735,0.049189407,0.044328157,0.65422565
859,99,3,1,0.19012845,0.23181295,0.15239187,0.0874486,0.11079523,0.17736249,0.050060507
860,99,4,6,0.09835008,0.06647373,0.18695977,0.051848065,0.102033265,0.08134285,0.41299215
861,99,5,4,0.12941538,0.08635493,0.10364969,0.19282977,0.33640844,0.10387982,0.047461934
862,99,6,4,0.09230272,0.071656026,0.03730502,0.3410795,0.36200055,0.050776113,0.044879932
863,99,7,0,0.1916645,0.14240031,0.124945566,0.1321379,0.17185763,0.18281274,0.054181255
864,99,8,6,0.07738719,0.07116726,0.20085147,0.028225586,0.054528832,0.058542494,0.5092972
865,99,9,5,0.1656614,0.15138578,0.20174992,0.09956452,0.11471908,0.20737472,0.059544556
866,100,0,4,0.18509072,0.15020035,0.07900786,0.18620023,0.21058099,0.13981819,0.049101744
867,100,1,3,0.089365035,0.077570476,0.02986969,0.40973312,0.29881245,0.054835882,0.039813392
868,100,2,3,0.1091587,0.09286279,0.040694706,0.33125266,0.30948678,0.066972665,0.049571678
869,100,3,4,0.15907757,0.12029229,0.109115556,0.18213885,0.2884202,0.097379096,0.043576457
870,100,4,3,0.14548801,0.14651449,0.05086952,0.2677349,0.26316467,0.08906308,0.037165437
871,100,5,5,0.16665047,0.15826826,0.16399951,0.06320827,0.07255456,0.305209,0.07010995
872,100,6,2,0.10147441,0.081188895,0.32761833,0.031469584,0.058855385,0.07347153,0.32592192
873,100,7,1,0.18763505,0.224581,0.09901421,0.11187046,0.10736852,0.22419064,0.045340106
874,100,8,4,0.108913444,0.07500828,0.07166491,0.23082104,0.40098375,0.056593128,0.05601546
875,100,9,1,0.17451787,0.27426264,0.07262412,0.1379062,0.115682095,0.17243943,0.0525677
876,100,10,2,0.15534301,0.15542287,0.23804446,0.04654374,0.07025151,0.16840059,0.16599385
877,100,11,4,0.12130474,0.08207721,0.067578904,0.24110326,0.37580582,0.063275404,0.048854627
878,100,12,3,0.11304986,0.10350513,0.038366687,0.34731597,0.28637883,0.071360074,0.040023368
879,100,13,4,0.093495764,0.07477182,0.0374004,0.3375614,0.36610067,0.05125278,0.039417148
880,100,14,6,0.09198628,0.08536865,0.16699402,0.029215844,0.055317238,0.07503608,0.49608192
881,100,15,6,0.119760625,0.08851884,0.101963684,0.15621404,0.19819912,0.12215427,0.21318947
882,100,16,2,0.11357156,0.08478345,0.36712626,0.033111833,0.06022145,0.09606502,0.24512039
883,100,17,6,0.083662465,0.05871945,0.17394899,0.04657052,0.08065571,0.06225482,0.49418813
884,100,18,3,0.10485098,0.08425934,0.036630187,0.35253015,0.28643876,0.07414542,0.061145168
885,100,19,3,0.1100723,0.11202667,0.03840485,0.35732785,0.22586592,0.08982471,0.06647763
886,101,0,3,0.0832981,0.07600231,0.019830674,0.4774399,0.24961507,0.047501575,0.046312325
887,101,1,3,0.0832981,0.07600231,0.019830674,0.4774399,0.24961507,0.047501575,0.046312325
888,101,2,6,0.12682521,0.18735674,0.11158165,0.04296533,0.05315202,0.13404897,0.34407002
889,101,3,3,0.12692724,0.19152282,0.047738127,0.24168327,0.18026704,0.12780178,0.0840597
890,102,0,6,0.08197761,0.07793707,0.15355155,0.027121214,0.04915968,0.057498366,0.5527546
891,102,1,1,0.17383642,0.2319409,0.16885823,0.061570108,0.068424344,0.22956099,0.06580906
892,102,2,6,0.07823566,0.08803976,0.11981111,0.026581366,0.044793084,0.060565148,0.58197385
893,102,3,5,0.17148839,0.24887134,0.11186581,0.064004205,0.057169463,0.25995538,0.086645454
894,102,4,3,0.08530212,0.08531523,0.021767074,0.47735938,0.22965772,0.054469865,0.0461286
895,102,5,2,0.13557261,0.11206213,0.2808872,0.037997637,0.06475317,0.17393045,0.19479673
896,102,6,1,0.16074058,0.23281434,0.16149002,0.05299791,0.059219763,0.2284369,0.10430054
897,102,7,4,0.1571599,0.14182071,0.077972636,0.20549153,0.2630513,0.11555295,0.03895099
898,102,8,6,0.12297653,0.16350847,0.11961001,0.04137732,0.05621238,0.1345595,0.36175576
899,102,9,3,0.10474612,0.11125666,0.02571498,0.4168941,0.22557494,0.068421975,0.04739121
900,103,0,3,0.0832981,0.07600231,0.019830674,0.4774399,0.24961507,0.047501575,0.046312325
901,103,1,3,0.0832981,0.07600231,0.019830674,0.4774399,0.24961507,0.047501575,0.046312325
902,103,2,2,0.18258029,0.11979175,0.24567385,0.080383964,0.15275963,0.17040622,0.04840435
903,103,3,4,0.10148518,0.0900913,0.0672973,0.2525742,0.33802637,0.090058796,0.060466878
904,103,5,6,0.07055572,0.07774912,0.09686785,0.029131403,0.051695086,0.061006818,0.612994
905,104,0,3,0.10447966,0.092028596,0.041411072,0.3571773,0.2898418,0.0716155,0.043446016
906,104,1,1,0.19497621,0.2651951,0.08799509,0.11624169,0.10018222,0.17906912,0.056340545
907,104,2,1,0.16711923,0.27403954,0.050491028,0.17812905,0.13812725,0.13434659,0.057747275
908,105,1,2,0.17425953,0.14358674,0.3092037,0.050568324,0.070788756,0.19350876,0.05808426
909,105,2,2,0.18499267,0.11643001,0.32619438,0.06303557,0.105104715,0.14520392,0.059038725
910,106,0,1,0.1868493,0.2781648,0.08734426,0.118874654,0.10619569,0.18030563,0.042265587
911,106,1,3,0.13701548,0.18154618,0.037967194,0.2877849,0.1885358,0.10871756,0.058432817
912,106,2,6,0.08723792,0.07719214,0.18105194,0.02863835,0.05266118,0.06270385,0.5105146
913,106,3,5,0.17026271,0.21377958,0.15065652,0.0747524,0.07813059,0.25646546,0.055952758
914,107,0,2,0.118741214,0.08616521,0.2342559,0.1022738,0.16804914,0.122455835,0.1680589
915,107,1,3,0.0875008,0.0911737,0.029621992,0.38964817,0.28832912,0.063257255,0.050468862
916,107,2,6,0.08114404,0.059441946,0.1887302,0.036949296,0.07362308,0.05618108,0.5039304
917,107,3,5,0.1694774,0.24064173,0.095050305,0.08369736,0.0790464,0.24926509,0.08282172
918,107,4,3,0.0875008,0.0911737,0.029621992,0.38964817,0.28832912,0.063257255,0.050468862
919,107,5,3,0.11722389,0.12024137,0.050182935,0.30735794,0.2621429,0.095969945,0.04688106
920,107,6,6,0.07266189,0.0711587,0.15007727,0.025967143,0.04557847,0.049160007,0.5853965
921,107,7,3,0.08435155,0.08054625,0.027642248,0.39888746,0.31884357,0.048103012,0.041625787
922,107,8,3,0.08388231,0.07738273,0.030797636,0.40496188,0.29168525,0.06279622,0.04849394
923,107,9,6,0.056919992,0.05577896,0.08815453,0.025010785,0.042433638,0.04111376,0.6905884
924,107,10,3,0.10361142,0.11867352,0.03578721,0.36234197,0.2531008,0.07898401,0.04750099
925,107,11,1,0.19497621,0.2651951,0.08799509,0.11624169,0.10018222,0.17906912,0.056340545
926,107,12,3,0.11733527,0.13221708,0.029239643,0.38323715,0.21781068,0.071775846,0.048384357
927,108,0,1,0.14451185,0.3501637,0.050885484,0.10705315,0.0777692,0.1854887,0.08412791
928,108,3,1,0.1740503,0.31878373,0.08586556,0.07357985,0.061191402,0.22896717,0.05756191
929,108,4,1,0.18649887,0.24125229,0.11271741,0.091484115,0.09183521,0.2039956,0.07221658
930,108,7,3,0.13425188,0.18200605,0.04561369,0.26207095,0.16267526,0.14056362,0.07281848
931,108,8,6,0.061616894,0.062327843,0.13247064,0.025328033,0.043428276,0.04501063,0.6298177
932,108,9,3,0.111127235,0.1336321,0.03285598,0.37411103,0.23011771,0.07508615,0.04306982
933,109,0,3,0.11624799,0.12419945,0.029476222,0.38561556,0.2215091,0.07676781,0.046183825
934,109,1,3,0.08404337,0.072967224,0.03108745,0.37575394,0.34425545,0.05048725,0.04140537
935,109,2,3,0.1470192,0.1771676,0.030651622,0.31765842,0.19541726,0.08817256,0.043913383
936,109,3,3,0.08710339,0.07831295,0.029971147,0.39567167,0.31389242,0.0552353,0.039813112
937,109,4,6,0.07380295,0.059337467,0.16796167,0.029315127,0.059110608,0.052142438,0.5583297
938,109,5,1,0.2040473,0.24540043,0.06944872,0.14479388,0.12039467,0.1716231,0.04429184
939,109,6,2,0.15036276,0.1063586,0.3922208,0.03853362,0.0712903,0.14042705,0.10080682
940,109,7,6,0.08539734,0.07084983,0.2535725,0.02859765,0.053739827,0.060527794,0.4473151
941,110,0,6,0.06616305,0.055970997,0.11927484,0.028523259,0.051393546,0.047330793,0.6313435
942,110,1,3,0.100907,0.09626182,0.033579472,0.37336093,0.2846263,0.06940221,0.04186217
943,110,2,4,0.17119744,0.0984641,0.16538975,0.12464864,0.18731251,0.17552705,0.07746057
